"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-04","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","6","","","","0"
"2022-05","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2022-06","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2022-07","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2022-08","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2022-09","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2022-10","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2022-11","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","17","","","","0"
"2022-12","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2023-01","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2023-02","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2023-03","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2023-04","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2023-05","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2023-06","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2023-07","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2023-08","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2023-09","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2023-10","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2023-11","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2023-12","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2024-01","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","2854","","","","0"
"2024-02","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","19","","","","0"
"2024-03","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2024-04","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2024-05","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2024-06","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2024-07","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2024-08","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","11","","","","0"
"2024-09","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","20","","","","0"
"2024-10","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","6","","","","0"
"2024-11","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2024-12","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","15","","","","0"
"2025-01","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"
"2025-02","Yukon","2021A000260","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567092213","12.2.10.2","0","","","","0"


